Frequenz: 10
Zeit;X1;X2;X3;
0.0;0.0;0.0;0.0;
9.999999999999999e-05;2.083333296296295e-18;8.333328750000077e-12;0.0;
0.0011;3.355085747784443e-13;1.1090928534325678e-08;5.400360426522522e-18;
0.0111;3.494385144241852e-08;1.1319896300694615e-05;6.09815244230704e-11;
0.03541837675193349;1.0755479977344343e-05;0.0003457791277392069;3.2448434837038046e-07;
0.06069137253319771;0.00013651363737228204;0.001530026134796543;1.2601519953088076e-05;
0.08473822729599842;0.0005860986454099455;0.003490035953149435;0.0001085155678023502;
0.11877558485160339;0.002103392818332674;0.006977277930028721;0.0008106136903658572;
0.1550852992534795;0.004581343305561342;0.010430596184066658;0.0031523222804622766;
0.19093536728055915;0.006977603622582236;0.012780028326153034;0.0071179333849394275;
0.23113311441865297;0.008877924741295966;0.013764109228273171;0.011171635884557987;
0.2634828918853557;0.00940456830445273;0.013155986008240271;0.012017561456556905;
0.29545211501388613;0.008392646670570613;0.011157594507138168;0.010259163646542741;
0.33335919419481413;0.0048309973189599315;0.006299509716205718;0.00577360913284664;
0.3756194210474671;-0.0011031133221528645;-0.002922544513660646;-0.0008265136968925325;
0.4189598962219653;-0.0076558342063985435;-0.014029411174088713;-0.008090169599168744;
0.46063982320546937;-0.013090284302068562;-0.021436278622299867;-0.014318247998057058;
0.49793283579632763;-0.01549669415659846;-0.023311306526210267;-0.018044874795097546;
0.5352258483871859;-0.01449253270500481;-0.02102619309141308;-0.018235015060314608;
0.5700648073411891;-0.010895308283774219;-0.015713401408578652;-0.013931857005560455;
0.611523436678818;-0.004221975438661909;-0.006226458392537925;-0.00444157186599072;
0.6529820660164469;0.003989144421495461;0.005240368415815377;0.005597726526656759;
0.6957605568571099;0.011430770633261866;0.016818091013613673;0.01329181750352514;
0.7381818767858518;0.015294259450230692;0.02420493363410092;0.01751996864370564;
0.7781794175551248;0.015469183169541944;0.024272628123886215;0.017884332062000012;
0.8181780800850803;0.012274379343349774;0.018467910410466633;0.01444025838523969;
0.8559719445038044;0.0065427626167793166;0.010626749730172079;0.008037396559373142;
0.899208623241524;-0.0007719277183817121;0.0011011130871037712;-0.0015665755189430992;
0.941948249340419;-0.006518261271894923;-0.007800325538849243;-0.009606780141566046;
0.9805653741241476;-0.009934981898113582;-0.013886864642408278;-0.01247091220241346;
1.012282436167981;-0.010896191179015196;-0.016610943048294947;-0.011993349328848811;
1.0439994982118144;-0.00990206070247918;-0.016834310721779874;-0.010339836018297818;
1.077255016578501;-0.0075388166136546066;-0.014265869181213702;-0.008064356926709277;
1.1118967783538716;-0.004821975346904286;-0.009564178254103977;-0.005112718684080144;
1.1477605117357226;-0.002122546133391515;-0.004922486776469087;-0.0017422320827819287;
1.1832950234189588;0.0002748081372616314;-0.0021493317773367358;0.0011419205854570251;
1.2179405970607562;0.0015641615300536532;-0.0005377187351014914;0.0028994976634118433;
1.2436297822144864;0.0016587994186404715;0.0007164915777970072;0.0032081804555631863;
1.2692810250477453;0.0014123588261196816;0.002136020643901914;0.00253250903786837;
1.2960580793450527;0.0012765643133864411;0.003557381527745419;0.001100894115333504;
1.3193802954401939;0.0013814030794970734;0.004603569092873979;-7.323607950328868e-05;
1.342594658911697;0.0015968840643869934;0.005494451208072481;-0.00048698651056688143;
1.370723052117228;0.001972915408727234;0.00649681796909065;0.00044573265700450723;
1.3982090554185518;0.0027281482282020013;0.007493713847136841;0.0024820548173912797;
1.4306732767941888;0.004414501832117076;0.008866901098470673;0.0051046358751065815;
1.464922574505636;0.0065287573146824195;0.010794413984444216;0.007176591564116534;
1.4964137644337225;0.007738845706284761;0.012576131805102532;0.008397349948976;
1.5234139258456758;0.007922276262448317;0.013021489643011211;0.008908654667194944;
1.550414087257629;0.007415025623069616;0.011483993548601787;0.008703217194883641;
1.5867617335053705;0.005452481682440327;0.0061357004069243805;0.006935790278694864;
1.6207809531646016;0.0017689109540220643;-0.0006908867239010727;0.003496980912176241;
1.6580608279996427;-0.003756285192425894;-0.008179390917060807;-0.0024949217912058055;
1.6953407028346839;-0.008980241593019894;-0.014833832917138162;-0.010007085484848112;
1.7323059700595482;-0.012787720196315988;-0.01985028420532515;-0.01606086831873584;
1.7692712372844126;-0.014809853525942393;-0.02208632932585288;-0.017937504353524633;
1.804912651963394;-0.013982702366078464;-0.020763368922021568;-0.015809360709471615;
1.839606704728684;-0.010069875886080687;-0.015611794575541436;-0.011405195367410387;
1.8778590160669273;-0.003597284204361088;-0.005515681749002398;-0.004665138339356094;
1.9201070747204132;0.00418443892815831;0.007888957746995521;0.004403160791595299;
1.9586495795918384;0.010947490760445362;0.017478015115096706;0.01241278880097001;
1.9952160756852293;0.015370136782550496;0.022425818011070374;0.018021537755957176;
2.03178257177862;0.016227954878894814;0.023820333094078362;0.020071587904099776;
2.0669960448479956;0.01405806684144714;0.021828942517120926;0.017387439706299735;
2.1041727983576295;0.009677979517083088;0.015920597732217562;0.010363775193376867;
2.141306523484996;0.003503066075757678;0.007074809893675699;0.00229792596810449;
2.1785128758280274;-0.003327010752330172;-0.002938000594857184;-0.00437202621845682;
2.215719228171059;-0.008479917493273884;-0.011989688244161547;-0.009557375261460794;
2.2491754320441637;-0.010921680978925093;-0.01711361539105477;-0.012876749518927434;
2.2826316359172685;-0.01173845963747506;-0.018206174934354058;-0.014061919738781514;
2.3129521115732365;-0.01104312493341371;-0.016546618231239596;-0.012951476545978462;
2.342920095853514;-0.008797660578227949;-0.013947696152250008;-0.010137102176150325;
2.376185957051669;-0.005210127571480476;-0.010745337120182214;-0.005649455577438126;
2.409451818249824;-0.0019412610544682087;-0.006888250255829554;-0.000752001949934078;
2.4414882928375214;0.00034684155603963976;-0.0025912875020726103;0.0027715053662394976;
2.4735247674252188;0.00213503220227381;0.00136504288641033;0.003972723387673721;
2.5003072642875743;0.0031949130955042076;0.003817162549521375;0.003543163897309593;
2.52708976114993;0.003492188499878946;0.005369264424773302;0.0028328929960141523;
2.552004214689533;0.00307835822181266;0.006047287882961491;0.0025289275796780562;
2.5726002018616607;0.002560630162786833;0.006106327718431899;0.002529234100444808;
2.5931961890337885;0.002229649089114555;0.005860781051402264;0.002549133732684602;
2.6143637745303336;0.0022473653313647237;0.0055992622309683935;0.0024460668096955114;
2.635062145458783;0.002538483433960279;0.005713804748752822;0.002271214714755961;
2.6578758976319063;0.0029562295307533452;0.006562884014936674;0.002217795037416922;
2.684463172835141;0.003450588118459966;0.008357013103752602;0.002626241069742449;
2.710440322486133;0.0041448956017550624;0.010139261334758846;0.0035694438053464686;
2.7417675541197384;0.005469773756113792;0.011071949600684913;0.005208324344129009;
2.769678375002646;0.006592703436030847;0.010466087598604627;0.006876022783031175;
2.7975288147343793;0.0068205937625484755;0.008957900696669675;0.008276531003770128;
2.8265840576946593;0.0057963210227119;0.006780122302336576;0.008513166608127818;
2.855237400779561;0.003904583085705001;0.0038495444592300276;0.006595501649497685;
2.8899371110991585;0.0008334018130228254;-0.0010853068952645247;0.0015597893130663504;
2.9243559262557755;-0.0033418239117935927;-0.007146352926718934;-0.004337196405302598;
2.9615817875953425;-0.008611162896593336;-0.014086966556963097;-0.009579209983212003;
2.99654354869273;-0.012340151461099468;-0.019752846712970017;-0.013261892320462708;
3.02777179815587;-0.01371989533845763;-0.022357728419070754;-0.015526285648970456;
3.05900004761901;-0.013467727794318766;-0.021118059495574885;-0.016041304911378052;
3.0926328583929967;-0.011349040174887913;-0.015655811355713027;-0.0138618172296025;
3.1257096183978264;-0.006880964646143511;-0.008064755281477945;-0.008971993074722354;
3.162938922637241;0.00026400570648886425;0.0011277807497447369;-0.0008130627869494707;
3.2001682268766554;0.007221758902734055;0.010513236531366604;0.008644359751927214;
3.2366517648581365;0.012475790418806944;0.01888062642480843;0.016058179410459648;
3.2731353028396177;0.01593412295777419;0.024228403742961518;0.019024166768451797;
3.3034331600775215;0.016589781145651253;0.025269839256932883;0.018361373636150854;
3.3337310173154253;0.01455141236903379;0.022940522096559023;0.015989224779981482;
3.3694008144003935;0.009551476932871991;0.015973352333799803;0.011409537362506557;
3.4052035222698254;0.003567648770406772;0.005829509531363849;0.004586580480995705;
3.444438424258782;-0.003214192953678475;-0.005025895986323426;-0.004187356964776755;
3.480891714937783;-0.009064984902651282;-0.012191648964323482;-0.01115738654820474;
3.5177496865994926;-0.012507286181650241;-0.016874657253590362;-0.015400015665784453;
3.5459015211100646;-0.012840772054839994;-0.019035085642266882;-0.01607025931734997;
3.5740533556206366;-0.011811737683415181;-0.019402915251688847;-0.014258328148747614;
3.606466467713789;-0.00968059689918236;-0.017025655635292118;-0.009948541503678025;
3.6383819180891024;-0.006544366642346614;-0.012330135038052773;-0.005353492468881891;
3.675167366737191;-0.0019217847959680642;-0.005749214183922833;-0.0013439058586600036;
3.709372689332858;0.001689455078639429;0.00011551893612164483;0.001647188211456532;
3.7419803053099367;0.0035036451955847126;0.00433938692032139;0.004393018322304146;
3.772512749282661;0.004311484623610073;0.006280547315252465;0.006130303218630701;
3.796794629185361;0.004720552449083627;0.006613803101358302;0.006379546838889523;
3.817649110839335;0.004802671862570784;0.006601672101608472;0.005822884289277075;
3.836958132744697;0.004511484140294872;0.006754621241390383;0.0049059948004708115;
3.863903527789492;0.0035957004812121234;0.0074449255913457656;0.003410224503361726;
3.8900801527273927;0.0027269391813000265;0.008231090755935946;0.0020772660234726964;
3.9188057578786104;0.002547335330750717;0.00848139323965894;0.0011588597370170185;
3.9422606808501826;0.002993092565889147;0.00813405786714124;0.0012192287161226065;
3.9656822323262597;0.0035529778355995545;0.007675311486680989;0.0022144836977996607;
3.9906227752803773;0.003956107980202951;0.0074603489936003;0.004021329764079798;
4.011397799586399;0.00419945363488644;0.0075135345032037925;0.005533592801373223;
4.032172823892422;0.00452472425561987;0.007568150849612293;0.006493555417228442;
4.0559338587723985;0.004983526382711511;0.007331879875739614;0.0065924210798937385;
4.079333342650005;0.0051426332721665755;0.006577651280634815;0.005827119598246805;
4.104213178386176;0.004432075577334133;0.0050434695440368625;0.004589343784524198;
4.134700438822966;0.002125526630817855;0.0017724258880758887;0.0028571554765337327;
4.164801477326912;-0.0009581782738148636;-0.003248899912505076;0.00047395795718423823;
4.198540044841936;-0.004463619553526714;-0.010088341793210349;-0.0036205607663254975;
4.232086309146993;-0.008089887600911522;-0.015763713257241848;-0.008576982158632061;
4.26463653501583;-0.011512407484997775;-0.01857925383583338;-0.012916085729584612;
4.297034309541606;-0.01336553578509595;-0.01907856628404466;-0.015748945635016918;
4.32869605927008;-0.012667520007563847;-0.01794726300050394;-0.016095311534016613;
4.357619044034264;-0.010285354825518926;-0.01510310547914709;-0.01351635130644355;
4.395165409201344;-0.005706364546164117;-0.008003283992418668;-0.006495215629345884;
4.431640160429309;0.00042879609108935693;0.0016887280265959828;0.001499972637410296;
4.469313308944087;0.00782469296880019;0.012249758858499875;0.008540014070542404;
4.504983874549525;0.01326538798932718;0.020700731213469853;0.014178352773380642;
4.537115044501425;0.015652336917666033;0.02507867492807549;0.01815730077947157;
4.569246214453324;0.01606212441022024;0.024984149376757147;0.019603910852507993;
4.600648130363471;0.01459539332694056;0.021050504042700702;0.017621975858619594;
4.63128028976149;0.010834927966640474;0.015263497206596765;0.01284344043768311;
4.667320772031212;0.004044344136655712;0.007340005431694772;0.00486845065792982;
4.703361254300935;-0.0028298755560015156;-0.0019127910408010193;-0.004065022755355852;
4.740687183947944;-0.008424686097766858;-0.01187952084466684;-0.011604105632924546;
4.77561698692508;-0.012378590449391333;-0.01879636784081418;-0.014958348788855992;
4.803779747435766;-0.014107200948900977;-0.021430254088309352;-0.015355204108382842;
4.831942507946453;-0.01373185055829278;-0.021409297257341416;-0.014687845513711982;
4.863666959886412;-0.011045538157503742;-0.018532664836306126;-0.012911032637224028;
4.893818323358286;-0.007617447456014944;-0.013536636499287415;-0.009563538347690819;
4.926108928341149;-0.0039524892651078;-0.007201972208136608;-0.004192049594260845;
4.958354305730585;-0.0001116443547807028;-0.0017446773627542095;0.0014207993446089633;
4.990709205811957;0.0036238172354644146;0.0022980623034775435;0.005577110458309407;
5.0230641058933285;0.005883179421512503;0.005816372801158953;0.007730485312948079;
5.0490524842395565;0.006227566898331935;0.008492396232448764;0.008050919310872397;
5.075040862585785;0.005853866414064527;0.010391472843842722;0.00716817416636331;
5.102657679269834;0.00539231635563038;0.010851176891047462;0.005325785787855589;
5.127622506507028;0.004949889834362165;0.0099896310952427;0.003669739013368321;
5.152408595386332;0.004178120562118685;0.008631144794247425;0.0027563995688485833;
5.175935048478649;0.0031596031288095155;0.007472581966330219;0.0026490769060796156;
5.1994615015709655;0.0023213140362235768;0.006665040697187003;0.002819720100047724;
5.221788085837749;0.002126801613638537;0.006206202436234176;0.002769665845711241;
5.245167060655643;0.002568500163613983;0.006030849423943866;0.0024197671271027985;
5.266970484225374;0.0031719948237309784;0.006160095480414174;0.0021609697372976925;
5.292422836913263;0.0035381492770326325;0.006482513459787603;0.002441131962148368;
5.31375785343283;0.0034495092041107226;0.006464620324574703;0.0031944022825417676;
5.334733398712443;0.0032050109915064263;0.0057214935061601175;0.004040902396766655;
5.359488238763631;0.002922657495296541;0.0036414070924096257;0.004556601976617038;
5.383518735257707;0.0024528201019349137;0.0006882441036501121;0.004139079116885904;
5.409057808302647;0.0011698905556708442;-0.002654266268529409;0.0026433420687416603;
5.442191941631336;-0.002039510391107774;-0.006450097758687082;-0.0007277798912394729;
5.473956028741978;-0.005667891485312857;-0.009928360113744794;-0.0052469808038393476;
5.507635622877822;-0.008659014137808313;-0.014093785261728215;-0.010351554286655006;
5.540809691209554;-0.010757349387613245;-0.017620845015982586;-0.013607497779903062;
5.568556365158364;-0.011988369402727182;-0.01875403228211188;-0.014067616494453185;
5.5960993466820526;-0.012010088520870918;-0.017667604421530016;-0.012962269741099377;
5.62335172926971;-0.010110671476832252;-0.01443669033659829;-0.011079713206730391;
5.657091758194207;-0.005487865558881291;-0.007619593956248971;-0.007601862156636758;
5.689809544653199;-0.0002023661655795343;0.0012908066097448096;-0.0020771457335312356;
5.7278556936862435;0.005956817428008722;0.011724217602273632;0.006528274670614607;
5.762101822492969;0.011541828197588117;0.018447016498494943;0.013751460182372622;
5.79501061357298;0.015550706731596134;0.02220114627557752;0.018359308766921677;
5.827919404652992;0.016468727640327068;0.023929175842092427;0.019911947915143863;
5.860966933604894;0.014466109872204556;0.022848404214435594;0.01778816142125414;
5.891728179480633;0.011110760754166027;0.018125452522833173;0.012678523053722763;
5.927443288674672;0.005642482634890415;0.00874103613307676;0.00503687659769002;
5.9622913115944165;-0.0013910499394946116;-0.0018385690761592265;-0.001938530511706716;
5.998613186978935;-0.008390004921925542;-0.011898485191940394;-0.008546816783034697;
6.034247453544486;-0.012538705668901225;-0.019106397526152674;-0.01456187765108109;
6.069045625450535;-0.014182354484861166;-0.021981900515366463;-0.017989345558159828;
6.094440562819598;-0.014313286351130031;-0.021371498910847886;-0.017762160196639634;
6.118279922755615;-0.013328034876851384;-0.019426130703508578;-0.015558680935019355;
6.149936282941709;-0.009932507948358347;-0.015829514726595516;-0.010776176161494476;
6.182796206250451;-0.004858030599975395;-0.010904471309428374;-0.00487284976947775;
6.215656129559194;-0.00027077901082799005;-0.004185784783065643;0.000995067890468584;
6.247350110815052;0.003056827242544225;0.0029918333339565032;0.005390074662295873;
6.279044092070911;0.0058802145649937505;0.00858835950730732;0.007594387035578281;
6.305709900738047;0.007668459028528887;0.01115209774827624;0.008115364947696409;
6.332375709405183;0.008183843530984714;0.012050052179545027;0.008261726772475988;
6.350585993851343;0.007688973805419116;0.012006481863174606;0.008307401665807224;
6.36877489764439;0.006749202060672755;0.011562422941631931;0.008141675083856322;
6.393706678420134;0.005363673796869065;0.010418433874435471;0.007149777045734784;
6.421339050063431;0.004283918839474684;0.008775483473581019;0.004862177249952996;
6.44852133613015;0.0034886088414897644;0.007442991487546743;0.002216761948490353;
6.47520489633476;0.002490386841998253;0.006794832808597263;0.00045926927402254207;
6.4993454810449425;0.0015472509222563215;0.0064400022806079035;4.697367074712821e-05;
6.5233353895068635;0.0011147460544337073;0.005694467122861006;0.00048799687870817505;
6.54826355720409;0.0014597788639821553;0.004250591067376886;0.0013444601820940076;
6.572727276218521;0.002139160138402002;0.00259047835445587;0.002269662711729241;
6.597560853438282;0.0023925236435188564;0.001327988818417141;0.003109219115210924;
6.621623466121822;0.0018933008994899175;0.0006594275922356901;0.00348883345047887;
6.6454837238614894;0.0009687671753991541;-1.0490237433708046e-06;0.002976730481054863;
6.672621210820528;-0.00010743178247233807;-0.0016571567698992853;0.001082180551607059;
6.701146128774661;-0.0014102659938357424;-0.00477754251811088;-0.0017865189412269796;
6.729190857282676;-0.003540298642707818;-0.00858345970364092;-0.004390486969075109;
6.758393633006902;-0.006611194197663743;-0.012412769443957215;-0.006501748380971844;
6.787596408731128;-0.009310403764699307;-0.015545813609945431;-0.008672747941531268;
6.816924437805169;-0.010560128151958765;-0.017353301890463822;-0.011257402650013293;
6.841389498988638;-0.010588023251150122;-0.017129352839224787;-0.012989787319509769;
6.8658545601721075;-0.010078192662774035;-0.014982894903479772;-0.01332946866139947;
6.894121581510153;-0.008688906906070253;-0.010594024968935932;-0.011386158461074321;
6.92305949893007;-0.005635084729801352;-0.005191011386838888;-0.007207483190134691;
6.957015219808758;0.0001023672584596659;0.0014491881825047011;-0.0006341487368487705;
6.990887056123601;0.006163488164223195;0.008962183190597928;0.006717371503421131;
7.027993282157882;0.011198575243935471;0.01782911191668158;0.013874698249114276;
7.061695714627645;0.014523788891515125;0.023630554732294324;0.017436128481184348;
7.0888810359329835;0.016138176451180052;0.025094028557073756;0.01795916318823887;
7.116066357238322;0.015819123811665642;0.023598372377403296;0.017099429735339896;
7.150984183655365;0.011996911107760305;0.018095981975711637;0.014420264902177475;
7.18321214849625;0.006535781319890021;0.010135042195930496;0.009426102667203827;
7.2211384933715514;-0.00012345056990631115;-0.0009886971549425607;0.00013004931330824754;
7.255642291007095;-0.0063766585454748765;-0.010001454534266518;-0.008761149482420676;
7.289060578314974;-0.01205205662016816;-0.016470586576537067;-0.014902571102010709;
7.322478865622853;-0.01519844599701199;-0.02119380035701353;-0.017909365363353025;
7.349384976985244;-0.015221763830760716;-0.02344512594971185;-0.018108763845625594;
7.374842656148422;-0.01385447840914005;-0.023296486476810763;-0.016403834778814717;
7.410645036195148;-0.010816362290285137;-0.018449722352961388;-0.011465013230298506;
7.443111976753358;-0.006700462013156935;-0.010939659350514415;-0.006137287743874437;
7.478256561074028;-0.0007291156405658215;-0.0025471000281123233;-0.0008363389626653431;
7.5118793894238705;0.004379723732926079;0.004334888374165706;0.004270134932900162;
7.545750673013992;0.007207335999309859;0.009672974068069261;0.00930462025519049;
7.576984157983471;0.008424944109623113;0.012478021860078481;0.011940093432839938;
7.601431372521256;0.008993969017785656;0.013186791100904448;0.011749200451945975;
7.6254175430333575;0.008948279375472233;0.01312058257424093;0.01000420444148884;
7.64815066047202;0.0079682592286445;0.01280051508723395;0.00775705255270006;
7.674930123366179;0.005813059517954159;0.012076111797843785;0.005221275802841889;
7.701511695025605;0.003608541388366715;0.01041125812586507;0.003096802538809373;
7.730797273668941;0.002161170665406934;0.007242014096488456;0.0012168097593457977;
7.7558558564741835;0.0015808441482648042;0.004251232612230505;0.00023337030547506896;
7.780914439279426;0.0009691239277024912;0.0021295342481086155;4.9964505152019605e-05;
7.803148005046823;0.0002759493611554811;0.0013263139678704899;0.0003573195203250259;
7.825381570814219;-0.00020570310763671362;0.0011829662492850754;0.0006346710130388552;
7.849270667448834;-0.00010039982738225852;0.0010490041360713088;0.0005136712583049235;
7.87179053763375;0.00044663442124308453;0.0004903648462196938;0.00010626573224004234;
7.89360497617137;0.0008086173994746234;-0.0004885782069458564;-0.00014189915862791247;
7.919149817237926;0.00035293013376454046;-0.0020296558137390367;7.716814034587752e-05;
7.942724164256773;-0.0008927354869417144;-0.0038391885333045757;0.00040900324582955004;
7.965141735025197;-0.002292110898282484;-0.006018216544270427;8.601253428880022e-05;
7.993323248400485;-0.003777546779954885;-0.009200404827496383;-0.001934594415555743;
8.021883237902374;-0.005245227277048859;-0.012011692107759805;-0.005370804379539864;
8.050574449637828;-0.007281513928038332;-0.013471812148667944;-0.008765180769468934;
8.074563251765193;-0.009094057726213464;-0.013713606079063882;-0.010748623589056986;
8.098552053892558;-0.010121434907065328;-0.013581119781277743;-0.011787056299306785;
8.124440023329175;-0.00969969855854669;-0.013186696257854146;-0.011804150465711233;
8.148332446826597;-0.008113282733412629;-0.012004817894469453;-0.010578506056951676;
8.177527327883247;-0.00548541131931999;-0.008331805733719057;-0.007242879544088003;
8.208950152703505;-0.0021073645803373685;-0.0014393375583579542;-0.002096185304676006;
8.24019833042272;0.002506355201694056;0.006695863795063962;0.0031188533124582507;
8.272962262319389;0.008324708385620569;0.014402624888363722;0.008088940170185476;
8.305047660435353;0.012842298090747925;0.020146145205131135;0.013071026058482923;
8.335085790227112;0.014781405062989663;0.02325336496534279;0.017387143591978044;
8.36512392001887;0.01503263906687076;0.02328175721330214;0.019402185474361087;
8.395917546592083;0.014015995506081633;0.020036057446670377;0.017584939635143213;
8.423791869379857;0.01133954888821938;0.01522464957675734;0.013056984013229526;
8.459056812894184;0.005043827846148784;0.00775404138383098;0.005472986422079012;
