Time; Amplitude
8.827100000000549;0.015144664993443458
8.828100000000548;0.015825110593559056
8.829100000000548;0.016503973695802848
8.830100000000547;0.017181186414430324
8.831100000000546;0.01785668102873397
8.832100000000546;0.018530389989815262
8.833100000000545;0.019202245927339514
8.834100000000545;0.01987218165627285
8.835100000000544;0.020540130183600663
8.836100000000544;0.021206024715026833
8.837100000000543;0.02186979866165313
8.838100000000543;0.02253138564663804
8.839100000000542;0.02319071951183438
8.840100000000541;0.02384773432440507
8.84110000000054;0.02450236438341637
8.84210000000054;0.0251545442264079
8.84310000000054;0.025804208635938842
8.84410000000054;0.02645129264610963
8.845100000000539;0.027095731549058477
8.846100000000538;0.027737460901432125
8.847100000000538;0.028376416530830107
8.848100000000537;0.029012534542221944
8.849100000000536;0.029645751324336594
8.850100000000536;0.030276003556023525
8.851100000000535;0.030903228212584774
8.852100000000535;0.031527362572077375
8.853100000000534;0.03214834422158548
8.854100000000534;0.03276611106346163
8.855100000000533;0.033380601321536446
8.856100000000533;0.03399175354729618
8.857100000000532;0.03459950662602756
8.858100000000531;0.03520379978292916
8.85910000000053;0.03580457258918888
8.86010000000053;0.036401764968026724
8.86110000000053;0.036995317200702475
8.86210000000053;0.03758516993248749
8.863100000000529;0.03817126417860013
8.864100000000528;0.038753541330104196
8.865100000000528;0.03933194315976977
8.866100000000527;0.03990641182789587
8.867100000000526;0.040476889888094426
8.868100000000526;0.041043320293034806
8.869100000000525;0.041605646400148535
8.870100000000525;0.04216381197729351
8.871100000000524;0.042717761208377156
8.872100000000524;0.04326743869893798
8.873100000000523;0.043812789481685
8.874100000000523;0.04435375902199439
8.875100000000522;0.04489029322336293
8.876100000000521;0.045422338432817594
8.877100000000521;0.0459498414462808
8.87810000000052;0.04647274951389079
8.87910000000052;0.046991010345276564
8.88010000000052;0.047504572114786855
8.881100000000519;0.048013383466672686
8.882100000000518;0.04851739352022288
8.883100000000518;0.04901655187485208
8.884100000000517;0.04951080861514079
8.885100000000516;0.050000114315826856
8.886100000000516;0.05048442004674797
8.887100000000515;0.05096367737773463
8.888100000000515;0.0514378383834531
8.889100000000514;0.05190685564819796
8.890100000000514;0.05237068227063358
8.891100000000513;0.052829271868484226
8.892100000000513;0.05328257858317228
8.893100000000512;0.05373055708440402
8.894100000000511;0.05417316257470264
8.895100000000511;0.05461035079388794
